groupN,testimgN,lightprobeN,objN,viewPointN,specularity,Pellacini_c,hue,chroma,filename_OpenEXR,filename_png
18,9,12,13,1,0.023024544367896,0.0437352941176471,288,8,img_lp12_objN13_vp1HEfalse.exr,group18_img9.png
8,58,12,13,2,0.0896770994251935,0.137037254901961,148,10,img_lp12_objN13_vp2HEfalse.exr,group8_img58.png
19,6,12,13,3,0.0947182133539334,0.14286862745098,200,10,img_lp12_objN13_vp3HEfalse.exr,group19_img6.png
7,14,12,14,1,0.0896770994251935,0.137037254901961,156,26,img_lp12_objN14_vp1HEfalse.exr,group7_img14.png
48,52,12,14,2,0.0013877213708224,0.0029156862745098,248,18,img_lp12_objN14_vp2HEfalse.exr,group48_img52.png
5,51,12,14,3,0.0247337465691687,0.0466509803921569,196,14,img_lp12_objN14_vp3HEfalse.exr,group5_img51.png
51,22,12,15,1,0.0373399015358427,0.0670607843137255,28,10,img_lp12_objN15_vp1HEfalse.exr,group51_img22.png
21,57,12,15,2,0.0470512098274547,0.0816392156862745,264,10,img_lp12_objN15_vp2HEfalse.exr,group21_img57.png
3,1,12,15,3,0.0013877213708224,0.0029156862745098,4,14,img_lp12_objN15_vp3HEfalse.exr,group3_img1.png
18,55,12,16,1,0.0799204681016888,0.125374509803922,124,24,img_lp12_objN16_vp1HEfalse.exr,group18_img55.png
40,49,12,16,2,0.0470512098274547,0.0816392156862745,128,22,img_lp12_objN16_vp2HEfalse.exr,group40_img49.png
43,58,12,16,3,0.01641097940378,0.0320725490196078,140,24,img_lp12_objN16_vp3HEfalse.exr,group43_img58.png
30,6,12,17,1,0.0638661738025355,0.104964705882353,40,8,img_lp12_objN17_vp1HEfalse.exr,group30_img6.png
38,1,12,17,2,0.023024544367896,0.0437352941176471,4,14,img_lp12_objN17_vp2HEfalse.exr,group38_img1.png
49,21,12,17,3,0.0531696828445008,0.0903862745098039,56,20,img_lp12_objN17_vp3HEfalse.exr,group49_img21.png
3,41,12,18,1,0.0947182133539334,0.14286862745098,44,8,img_lp12_objN18_vp1HEfalse.exr,group3_img41.png
16,58,12,18,2,0.0896770994251935,0.137037254901961,224,24,img_lp12_objN18_vp2HEfalse.exr,group16_img58.png
2,70,12,18,3,0.023024544367896,0.0437352941176471,220,16,img_lp12_objN18_vp3HEfalse.exr,group2_img70.png
11,3,12,19,1,0.0511055374852489,0.0874705882352941,76,12,img_lp12_objN19_vp1HEfalse.exr,group11_img3.png
39,55,12,19,2,0.0823192981694573,0.128290196078431,32,8,img_lp12_objN19_vp2HEfalse.exr,group39_img55.png
39,63,12,19,3,0.0775482753402326,0.122458823529412,60,10,img_lp12_objN19_vp3HEfalse.exr,group39_img63.png
48,34,12,20,1,0.0638661738025355,0.104964705882353,208,26,img_lp12_objN20_vp1HEfalse.exr,group48_img34.png
32,13,12,20,2,0.0896770994251935,0.137037254901961,216,24,img_lp12_objN20_vp2HEfalse.exr,group32_img13.png
4,30,12,20,3,0.0116810475129571,0.0233254901960784,176,24,img_lp12_objN20_vp3HEfalse.exr,group4_img30.png
50,68,12,21,1,0.0490660960533854,0.0845549019607843,224,20,img_lp12_objN21_vp1HEfalse.exr,group50_img68.png
44,9,12,21,2,0.01641097940378,0.0320725490196078,28,10,img_lp12_objN21_vp2HEfalse.exr,group44_img9.png
15,65,12,21,3,0.0490660960533854,0.0845549019607843,184,26,img_lp12_objN21_vp3HEfalse.exr,group15_img65.png
29,71,12,22,1,0.033622059409778,0.0612294117647059,332,12,img_lp12_objN22_vp1HEfalse.exr,group29_img71.png
54,12,12,22,2,0.0947182133539334,0.14286862745098,180,8,img_lp12_objN22_vp2HEfalse.exr,group54_img12.png
39,46,12,22,3,0.0490660960533854,0.0845549019607843,132,24,img_lp12_objN22_vp3HEfalse.exr,group39_img46.png
46,33,12,23,1,0.0430945081075686,0.0758078431372549,200,14,img_lp12_objN23_vp1HEfalse.exr,group46_img33.png
23,59,12,23,2,0.0354692233949389,0.0641450980392157,180,14,img_lp12_objN23_vp2HEfalse.exr,group23_img59.png
25,58,12,23,3,0.075202571163633,0.119543137254902,264,18,img_lp12_objN23_vp3HEfalse.exr,group25_img58.png
31,2,12,24,1,0.0299976790208623,0.0553980392156863,112,16,img_lp12_objN24_vp1HEfalse.exr,group31_img2.png
15,10,12,24,2,0.0411523951707018,0.0728921568627451,76,8,img_lp12_objN24_vp2HEfalse.exr,group15_img10.png
41,38,12,24,3,0.0728832068504343,0.116627450980392,292,22,img_lp12_objN24_vp3HEfalse.exr,group41_img38.png
27,46,12,25,1,0.00279583374681835,0.00583137254901961,100,16,img_lp12_objN25_vp1HEfalse.exr,group27_img46.png
35,57,12,25,2,0.0317982608589044,0.0583137254901961,200,8,img_lp12_objN25_vp2HEfalse.exr,group35_img57.png
16,67,12,25,3,0.0972799904101451,0.14578431372549,312,12,img_lp12_objN25_vp3HEfalse.exr,group16_img67.png
8,12,12,26,1,0.0683229029284172,0.110796078431373,344,8,img_lp12_objN26_vp1HEfalse.exr,group8_img12.png
26,7,12,26,2,0.0430945081075686,0.0758078431372549,64,22,img_lp12_objN26_vp2HEfalse.exr,group26_img7.png
19,58,12,26,3,0.070590033679181,0.113711764705882,324,10,img_lp12_objN26_vp3HEfalse.exr,group19_img58.png
43,35,12,27,1,0.0013877213708224,0.0029156862745098,352,24,img_lp12_objN27_vp1HEfalse.exr,group43_img35.png
43,10,12,27,2,0.0490660960533854,0.0845549019607843,68,26,img_lp12_objN27_vp2HEfalse.exr,group43_img10.png
36,72,12,27,3,0.0317982608589044,0.0583137254901961,76,14,img_lp12_objN27_vp3HEfalse.exr,group36_img72.png
7,61,12,28,1,0.0799204681016888,0.125374509803922,88,12,img_lp12_objN28_vp1HEfalse.exr,group7_img61.png
1,63,12,28,2,0.0573726802309926,0.0962176470588235,56,26,img_lp12_objN28_vp2HEfalse.exr,group1_img63.png
30,71,12,28,3,0.070590033679181,0.113711764705882,136,16,img_lp12_objN28_vp3HEfalse.exr,group30_img71.png
16,51,12,29,1,0.0511055374852489,0.0874705882352941,140,16,img_lp12_objN29_vp1HEfalse.exr,group16_img51.png
51,63,12,29,2,0.023024544367896,0.0437352941176471,348,26,img_lp12_objN29_vp2HEfalse.exr,group51_img63.png
53,66,12,29,3,0.023024544367896,0.0437352941176471,300,26,img_lp12_objN29_vp3HEfalse.exr,group53_img66.png
15,68,12,30,1,0.0299976790208623,0.0553980392156863,336,22,img_lp12_objN30_vp1HEfalse.exr,group15_img68.png
44,14,12,30,2,0.0552586808525969,0.0933019607843137,72,20,img_lp12_objN30_vp2HEfalse.exr,group44_img14.png
49,33,12,30,3,0.087197465109754,0.134121568627451,264,20,img_lp12_objN30_vp3HEfalse.exr,group49_img33.png
33,7,12,31,1,0.0116810475129571,0.0233254901960784,348,24,img_lp12_objN31_vp1HEfalse.exr,group33_img7.png
48,50,12,31,2,0.0213378152721765,0.0408196078431373,184,16,img_lp12_objN31_vp2HEfalse.exr,group48_img50.png
52,2,12,31,3,0.0511055374852489,0.0874705882352941,168,22,img_lp12_objN31_vp3HEfalse.exr,group52_img2.png
30,28,12,32,1,0.0470512098274547,0.0816392156862745,356,20,img_lp12_objN32_vp1HEfalse.exr,group30_img28.png
40,17,12,32,2,0.0411523951707018,0.0728921568627451,92,18,img_lp12_objN32_vp2HEfalse.exr,group40_img17.png
31,63,12,32,3,0.0921839659327681,0.139952941176471,12,22,img_lp12_objN32_vp3HEfalse.exr,group31_img63.png
2,5,12,33,1,0.0101474659553504,0.0204098039215686,84,24,img_lp12_objN33_vp1HEfalse.exr,group2_img5.png
24,44,12,33,2,0.0470512098274547,0.0816392156862745,204,18,img_lp12_objN33_vp2HEfalse.exr,group24_img44.png
35,53,12,33,3,0.0450607300860009,0.0787235294117647,44,8,img_lp12_objN33_vp3HEfalse.exr,group35_img53.png
28,46,12,34,1,0.0101474659553504,0.0204098039215686,180,8,img_lp12_objN34_vp1HEfalse.exr,group28_img46.png
20,15,12,34,2,0.0490660960533854,0.0845549019607843,260,26,img_lp12_objN34_vp2HEfalse.exr,group20_img15.png
51,49,12,34,3,0.033622059409778,0.0612294117647059,160,24,img_lp12_objN34_vp3HEfalse.exr,group51_img49.png
45,61,12,35,1,0.0823192981694573,0.128290196078431,84,18,img_lp12_objN35_vp1HEfalse.exr,group45_img61.png
46,66,12,35,2,0.0616762779845063,0.102049019607843,96,8,img_lp12_objN35_vp2HEfalse.exr,group46_img66.png
20,17,12,35,3,0.0847449142649937,0.131205882352941,72,18,img_lp12_objN35_vp3HEfalse.exr,group20_img17.png
32,61,12,36,1,0.0132360611259272,0.0262411764705882,100,12,img_lp12_objN36_vp1HEfalse.exr,group32_img61.png
48,14,12,36,2,0.0775482753402326,0.122458823529412,92,10,img_lp12_objN36_vp2HEfalse.exr,group48_img14.png
51,32,12,36,3,0.070590033679181,0.113711764705882,124,26,img_lp12_objN36_vp3HEfalse.exr,group51_img32.png
36,71,13,1,1,0.0282201651741961,0.0524823529411765,24,10,img_lp13_objN1_vp1HEfalse.exr,group36_img71.png
11,46,13,1,2,0.0638661738025355,0.104964705882353,24,14,img_lp13_objN1_vp2HEfalse.exr,group11_img46.png
36,16,13,1,3,0.0896770994251935,0.137037254901961,300,26,img_lp13_objN1_vp3HEfalse.exr,group36_img16.png
4,36,13,2,1,0.01641097940378,0.0320725490196078,224,10,img_lp13_objN2_vp1HEfalse.exr,group4_img36.png
22,26,13,2,2,0.0180311815115742,0.0349882352941176,272,26,img_lp13_objN2_vp2HEfalse.exr,group22_img26.png
36,64,13,2,3,0.087197465109754,0.134121568627451,156,12,img_lp13_objN2_vp3HEfalse.exr,group36_img64.png
51,34,13,3,1,0.0101474659553504,0.0204098039215686,260,16,img_lp13_objN3_vp1HEfalse.exr,group51_img34.png
44,52,13,3,2,0.00279583374681835,0.00583137254901961,292,26,img_lp13_objN3_vp2HEfalse.exr,group44_img52.png
26,38,13,3,3,0.0552586808525969,0.0933019607843137,212,10,img_lp13_objN3_vp3HEfalse.exr,group26_img38.png
42,1,13,4,1,0.0683229029284172,0.110796078431373,188,12,img_lp13_objN4_vp1HEfalse.exr,group42_img1.png
22,63,13,4,2,0.0531696828445008,0.0903862745098039,88,8,img_lp13_objN4_vp2HEfalse.exr,group22_img63.png
53,33,13,4,3,0.00714400412040439,0.014578431372549,268,26,img_lp13_objN4_vp3HEfalse.exr,group53_img33.png
54,26,13,5,1,0.0411523951707018,0.0728921568627451,144,10,img_lp13_objN5_vp1HEfalse.exr,group54_img26.png
47,62,13,5,2,0.023024544367896,0.0437352941176471,136,16,img_lp13_objN5_vp2HEfalse.exr,group47_img62.png
21,9,13,5,3,0.0972799904101451,0.14578431372549,256,18,img_lp13_objN5_vp3HEfalse.exr,group21_img9.png
25,6,13,6,1,0.0775482753402326,0.122458823529412,204,8,img_lp13_objN6_vp1HEfalse.exr,group25_img6.png
13,64,13,6,2,0.0299976790208623,0.0553980392156863,68,26,img_lp13_objN6_vp2HEfalse.exr,group13_img64.png
43,27,13,6,3,0.0470512098274547,0.0816392156862745,240,22,img_lp13_objN6_vp3HEfalse.exr,group43_img27.png
48,46,13,7,1,0.0148126555157162,0.029156862745098,204,16,img_lp13_objN7_vp1HEfalse.exr,group48_img46.png
50,38,13,7,2,0.0531696828445008,0.0903862745098039,96,10,img_lp13_objN7_vp2HEfalse.exr,group50_img38.png
30,61,13,7,3,0.0847449142649937,0.131205882352941,160,18,img_lp13_objN7_vp3HEfalse.exr,group30_img61.png
33,13,13,8,1,0.0373399015358427,0.0670607843137255,292,24,img_lp13_objN8_vp1HEfalse.exr,group33_img13.png
8,49,13,8,2,0.00422448584944354,0.00874705882352941,176,18,img_lp13_objN8_vp2HEfalse.exr,group8_img49.png
49,50,13,8,3,0.00422448584944354,0.00874705882352941,300,16,img_lp13_objN8_vp3HEfalse.exr,group49_img50.png
24,56,13,9,1,0.0638661738025355,0.104964705882353,344,12,img_lp13_objN9_vp1HEfalse.exr,group24_img56.png
11,40,13,9,2,0.033622059409778,0.0612294117647059,236,12,img_lp13_objN9_vp2HEfalse.exr,group11_img40.png
49,48,13,9,3,0.0531696828445008,0.0903862745098039,0,10,img_lp13_objN9_vp3HEfalse.exr,group49_img48.png
42,22,13,10,1,0.0823192981694573,0.128290196078431,176,8,img_lp13_objN10_vp1HEfalse.exr,group42_img22.png
48,45,13,10,2,0.0247337465691687,0.0466509803921569,276,24,img_lp13_objN10_vp2HEfalse.exr,group48_img45.png
15,61,13,10,3,0.0180311815115742,0.0349882352941176,172,14,img_lp13_objN10_vp3HEfalse.exr,group15_img61.png
37,17,13,11,1,0.023024544367896,0.0437352941176471,100,20,img_lp13_objN11_vp1HEfalse.exr,group37_img17.png
36,56,13,11,2,0.0638661738025355,0.104964705882353,184,10,img_lp13_objN11_vp2HEfalse.exr,group36_img56.png
7,18,13,11,3,0.0013877213708224,0.0029156862745098,236,14,img_lp13_objN11_vp3HEfalse.exr,group7_img18.png
22,30,13,12,1,0.0799204681016888,0.125374509803922,172,20,img_lp13_objN12_vp1HEfalse.exr,group22_img30.png
15,24,13,12,2,0.0213378152721765,0.0408196078431373,204,8,img_lp13_objN12_vp2HEfalse.exr,group15_img24.png
39,48,13,12,3,0.01641097940378,0.0320725490196078,324,20,img_lp13_objN12_vp3HEfalse.exr,group39_img48.png
15,55,13,13,1,0.0148126555157162,0.029156862745098,32,14,img_lp13_objN13_vp1HEfalse.exr,group15_img55.png
49,34,13,13,2,0.0317982608589044,0.0583137254901961,124,16,img_lp13_objN13_vp2HEfalse.exr,group49_img34.png
45,47,13,13,3,0.0430945081075686,0.0758078431372549,164,12,img_lp13_objN13_vp3HEfalse.exr,group45_img47.png
21,17,13,14,1,0.087197465109754,0.134121568627451,148,18,img_lp13_objN14_vp1HEfalse.exr,group21_img17.png
27,20,13,14,2,0.0411523951707018,0.0728921568627451,140,24,img_lp13_objN14_vp2HEfalse.exr,group27_img20.png
38,27,13,14,3,0.01641097940378,0.0320725490196078,148,22,img_lp13_objN14_vp3HEfalse.exr,group38_img27.png
46,18,13,15,1,0.0392342425539451,0.0699764705882353,312,24,img_lp13_objN15_vp1HEfalse.exr,group46_img18.png
33,59,13,15,2,0.023024544367896,0.0437352941176471,108,24,img_lp13_objN15_vp2HEfalse.exr,group33_img59.png
31,53,13,15,3,0.0132360611259272,0.0262411764705882,116,10,img_lp13_objN15_vp3HEfalse.exr,group31_img53.png
17,60,13,16,1,0.0196734105605545,0.0379039215686275,184,26,img_lp13_objN16_vp1HEfalse.exr,group17_img60.png
25,11,13,16,2,0.0101474659553504,0.0204098039215686,180,16,img_lp13_objN16_vp2HEfalse.exr,group25_img11.png
39,37,13,16,3,0.0573726802309926,0.0962176470588235,328,10,img_lp13_objN16_vp3HEfalse.exr,group39_img37.png
48,57,13,17,1,0.0531696828445008,0.0903862745098039,120,8,img_lp13_objN17_vp1HEfalse.exr,group48_img57.png
39,59,13,17,2,0.0616762779845063,0.102049019607843,284,12,img_lp13_objN17_vp2HEfalse.exr,group39_img59.png
1,55,13,17,3,0.033622059409778,0.0612294117647059,84,14,img_lp13_objN17_vp3HEfalse.exr,group1_img55.png
37,19,13,18,1,0.01641097940378,0.0320725490196078,200,18,img_lp13_objN18_vp1HEfalse.exr,group37_img19.png
24,9,13,18,2,0.0775482753402326,0.122458823529412,324,18,img_lp13_objN18_vp2HEfalse.exr,group24_img9.png
24,6,13,18,3,0.0947182133539334,0.14286862745098,152,18,img_lp13_objN18_vp3HEfalse.exr,group24_img6.png
6,62,13,19,1,0.0823192981694573,0.128290196078431,48,26,img_lp13_objN19_vp1HEfalse.exr,group6_img62.png
44,66,13,19,2,0.0282201651741961,0.0524823529411765,92,8,img_lp13_objN19_vp2HEfalse.exr,group44_img66.png
17,53,13,19,3,0.0896770994251935,0.137037254901961,92,16,img_lp13_objN19_vp3HEfalse.exr,group17_img53.png
13,63,13,20,1,0.00567382640015368,0.0116627450980392,244,22,img_lp13_objN20_vp1HEfalse.exr,group13_img63.png
18,57,13,20,2,0.00863516773165145,0.0174941176470588,116,22,img_lp13_objN20_vp2HEfalse.exr,group18_img57.png
20,29,13,20,3,0.0775482753402326,0.122458823529412,52,22,img_lp13_objN20_vp3HEfalse.exr,group20_img29.png
30,14,13,21,1,0.0728832068504343,0.116627450980392,20,14,img_lp13_objN21_vp1HEfalse.exr,group30_img14.png
31,6,13,21,2,0.00279583374681835,0.00583137254901961,140,24,img_lp13_objN21_vp2HEfalse.exr,group31_img6.png
21,39,13,21,3,0.0573726802309926,0.0962176470588235,228,18,img_lp13_objN21_vp3HEfalse.exr,group21_img39.png
21,51,13,22,1,0.0354692233949389,0.0641450980392157,100,10,img_lp13_objN22_vp1HEfalse.exr,group21_img51.png
28,18,13,22,2,0.0411523951707018,0.0728921568627451,352,20,img_lp13_objN22_vp2HEfalse.exr,group28_img18.png
36,32,13,22,3,0.00567382640015368,0.0116627450980392,4,10,img_lp13_objN22_vp3HEfalse.exr,group36_img32.png
52,27,13,23,1,0.0411523951707018,0.0728921568627451,240,22,img_lp13_objN23_vp1HEfalse.exr,group52_img27.png
39,66,13,23,2,0.0354692233949389,0.0641450980392157,0,20,img_lp13_objN23_vp2HEfalse.exr,group39_img66.png
21,65,13,23,3,0.0132360611259272,0.0262411764705882,276,26,img_lp13_objN23_vp3HEfalse.exr,group21_img65.png
46,3,13,24,1,0.0616762779845063,0.102049019607843,336,10,img_lp13_objN24_vp1HEfalse.exr,group46_img3.png
7,67,13,24,2,0.0392342425539451,0.0699764705882353,224,22,img_lp13_objN24_vp2HEfalse.exr,group7_img67.png
3,64,13,24,3,0.0101474659553504,0.0204098039215686,328,18,img_lp13_objN24_vp3HEfalse.exr,group3_img64.png
5,5,13,25,1,0.0411523951707018,0.0728921568627451,264,16,img_lp13_objN25_vp1HEfalse.exr,group5_img5.png
9,29,13,25,2,0.070590033679181,0.113711764705882,32,14,img_lp13_objN25_vp2HEfalse.exr,group9_img29.png
17,51,13,25,3,0.0511055374852489,0.0874705882352941,132,14,img_lp13_objN25_vp3HEfalse.exr,group17_img51.png
16,56,13,26,1,0.087197465109754,0.134121568627451,132,12,img_lp13_objN26_vp1HEfalse.exr,group16_img56.png
1,37,13,26,2,0.0823192981694573,0.128290196078431,148,18,img_lp13_objN26_vp2HEfalse.exr,group1_img37.png
29,52,13,26,3,0.00567382640015368,0.0116627450980392,60,18,img_lp13_objN26_vp3HEfalse.exr,group29_img52.png
5,55,13,27,1,0.0299976790208623,0.0553980392156863,160,22,img_lp13_objN27_vp1HEfalse.exr,group5_img55.png
8,41,13,27,2,0.0595118297011439,0.0991333333333333,160,12,img_lp13_objN27_vp2HEfalse.exr,group8_img41.png
35,1,13,27,3,0.087197465109754,0.134121568627451,260,14,img_lp13_objN27_vp3HEfalse.exr,group35_img1.png
47,33,13,28,1,0.0470512098274547,0.0816392156862745,304,20,img_lp13_objN28_vp1HEfalse.exr,group47_img33.png
53,46,13,28,2,0.0552586808525969,0.0933019607843137,104,16,img_lp13_objN28_vp2HEfalse.exr,group53_img46.png
31,33,13,28,3,0.0616762779845063,0.102049019607843,288,8,img_lp13_objN28_vp3HEfalse.exr,group31_img33.png
54,62,13,29,1,0.00567382640015368,0.0116627450980392,268,18,img_lp13_objN29_vp1HEfalse.exr,group54_img62.png
30,47,13,29,2,0.0392342425539451,0.0699764705882353,120,26,img_lp13_objN29_vp2HEfalse.exr,group30_img47.png
28,20,13,29,3,0.0373399015358427,0.0670607843137255,116,18,img_lp13_objN29_vp3HEfalse.exr,group28_img20.png
18,6,13,30,1,0.0354692233949389,0.0641450980392157,344,18,img_lp13_objN30_vp1HEfalse.exr,group18_img6.png
23,39,13,30,2,0.0531696828445008,0.0903862745098039,192,22,img_lp13_objN30_vp2HEfalse.exr,group23_img39.png
26,69,13,30,3,0.00863516773165145,0.0174941176470588,100,22,img_lp13_objN30_vp3HEfalse.exr,group26_img69.png
4,32,13,31,1,0.0470512098274547,0.0816392156862745,184,26,img_lp13_objN31_vp1HEfalse.exr,group4_img32.png
49,2,13,31,2,0.0101474659553504,0.0204098039215686,304,16,img_lp13_objN31_vp2HEfalse.exr,group49_img2.png
4,4,13,31,3,0.0595118297011439,0.0991333333333333,156,24,img_lp13_objN31_vp3HEfalse.exr,group4_img4.png
23,69,13,32,1,0.0450607300860009,0.0787235294117647,304,20,img_lp13_objN32_vp1HEfalse.exr,group23_img69.png
45,48,13,32,2,0.0392342425539451,0.0699764705882353,156,24,img_lp13_objN32_vp2HEfalse.exr,group45_img48.png
21,33,13,32,3,0.0552586808525969,0.0933019607843137,124,18,img_lp13_objN32_vp3HEfalse.exr,group21_img33.png
34,1,13,33,1,0.0728832068504343,0.116627450980392,132,16,img_lp13_objN33_vp1HEfalse.exr,group34_img1.png
45,15,13,33,2,0.0148126555157162,0.029156862745098,12,10,img_lp13_objN33_vp2HEfalse.exr,group45_img15.png
48,65,13,33,3,0.0392342425539451,0.0699764705882353,312,24,img_lp13_objN33_vp3HEfalse.exr,group48_img65.png
51,23,13,34,1,0.00279583374681835,0.00583137254901961,48,10,img_lp13_objN34_vp1HEfalse.exr,group51_img23.png
10,60,13,34,2,0.0847449142649937,0.131205882352941,24,14,img_lp13_objN34_vp2HEfalse.exr,group10_img60.png
14,40,13,34,3,0.0317982608589044,0.0583137254901961,204,26,img_lp13_objN34_vp3HEfalse.exr,group14_img40.png
49,39,13,35,1,0.0972799904101451,0.14578431372549,336,12,img_lp13_objN35_vp1HEfalse.exr,group49_img39.png
32,63,13,35,2,0.00567382640015368,0.0116627450980392,72,18,img_lp13_objN35_vp2HEfalse.exr,group32_img63.png
27,45,13,35,3,0.023024544367896,0.0437352941176471,340,10,img_lp13_objN35_vp3HEfalse.exr,group27_img45.png
33,71,13,36,1,0.0616762779845063,0.102049019607843,332,20,img_lp13_objN36_vp1HEfalse.exr,group33_img71.png
45,18,13,36,2,0.0638661738025355,0.104964705882353,272,22,img_lp13_objN36_vp2HEfalse.exr,group45_img18.png
29,24,13,36,3,0.0264655705974502,0.0495666666666667,356,26,img_lp13_objN36_vp3HEfalse.exr,group29_img24.png
11,27,14,1,1,0.0264655705974502,0.0495666666666667,160,12,img_lp14_objN1_vp1HEfalse.exr,group11_img27.png
25,2,14,1,2,0.0213378152721765,0.0408196078431373,108,12,img_lp14_objN1_vp2HEfalse.exr,group25_img2.png
23,29,14,1,3,0.0638661738025355,0.104964705882353,212,24,img_lp14_objN1_vp3HEfalse.exr,group23_img29.png
53,18,14,2,1,0.0847449142649937,0.131205882352941,80,14,img_lp14_objN2_vp1HEfalse.exr,group53_img18.png
34,30,14,2,2,0.0013877213708224,0.0029156862745098,208,14,img_lp14_objN2_vp2HEfalse.exr,group34_img30.png
38,33,14,2,3,0.0847449142649937,0.131205882352941,208,12,img_lp14_objN2_vp3HEfalse.exr,group38_img33.png
39,54,14,3,1,0.0411523951707018,0.0728921568627451,160,18,img_lp14_objN3_vp1HEfalse.exr,group39_img54.png
18,70,14,3,2,0.00863516773165145,0.0174941176470588,212,26,img_lp14_objN3_vp2HEfalse.exr,group18_img70.png
28,28,14,3,3,0.0531696828445008,0.0903862745098039,136,18,img_lp14_objN3_vp3HEfalse.exr,group28_img28.png
30,54,14,4,1,0.0411523951707018,0.0728921568627451,132,26,img_lp14_objN4_vp1HEfalse.exr,group30_img54.png
9,4,14,4,2,0.0511055374852489,0.0874705882352941,180,8,img_lp14_objN4_vp2HEfalse.exr,group9_img4.png
31,7,14,4,3,0.0823192981694573,0.128290196078431,336,18,img_lp14_objN4_vp3HEfalse.exr,group31_img7.png
38,26,14,5,1,0.0616762779845063,0.102049019607843,72,22,img_lp14_objN5_vp1HEfalse.exr,group38_img26.png
23,26,14,5,2,0.0450607300860009,0.0787235294117647,284,16,img_lp14_objN5_vp2HEfalse.exr,group23_img26.png
46,24,14,5,3,0.0799204681016888,0.125374509803922,200,12,img_lp14_objN5_vp3HEfalse.exr,group46_img24.png
40,35,14,6,1,0.0450607300860009,0.0787235294117647,16,24,img_lp14_objN6_vp1HEfalse.exr,group40_img35.png
19,47,14,6,2,0.0373399015358427,0.0670607843137255,200,26,img_lp14_objN6_vp2HEfalse.exr,group19_img47.png
25,3,14,6,3,0.0683229029284172,0.110796078431373,44,18,img_lp14_objN6_vp3HEfalse.exr,group25_img3.png
21,3,14,7,1,0.0264655705974502,0.0495666666666667,32,22,img_lp14_objN7_vp1HEfalse.exr,group21_img3.png
